#Gc logAge  M_H  m_ini    mu0   Av    mratio  Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F275W1mag  F336W1mag  F475Wmag  F814Wmag  F110Wmag  F160Wmag  F098Mmag  F127Mmag  F139Mmag  F153Mmag  TiOmag  CNmag   Jmag    Hmag    Ksmag   IRAC_3.6mag  IRAC_4.5mag  IRAC_5.8mag  IRAC_8.0mag  MIPS_24mag
 3  10.110 -0.88  0.61067 16.650  0.224 0.00   0.610 -0.678  3.7025  4.663    1  0.000  0.544     0.00     0.00 -1 -1.57e-14      0.00 7.908e-01 2.074e-01 3.101e-04 8.378e-05 7.606e-04 -1.000 1.739e-03 23.115 26.346 24.715 24.071 22.545 22.021 21.443 22.264 21.783 21.638 21.430 22.576 22.487 21.844 21.356 21.270 21.216 21.236 21.217 21.188 21.162 
 3  10.110 -0.88  0.57771 16.950  0.207 0.00   0.577 -0.817  3.6813  4.693    1  0.000  0.544     0.00     0.00 -1 -1.13e-14      0.00 7.859e-01 2.123e-01 3.163e-04 8.541e-05 7.753e-04 -1.000 1.759e-03 23.762 27.691 25.752 24.860 23.188 22.606 21.971 22.874 22.351 22.191 21.959 23.224 23.128 22.418 21.870 21.772 21.711 21.738 21.713 21.678 21.651 
 3  10.110 -0.88  0.14365 17.000  0.207 0.00   0.143 -2.540  3.5213  5.171    1  0.000  0.545     0.00     0.00 -1 -2.33e-16      0.00 7.385e-01 2.594e-01 3.703e-04 9.991e-05 9.062e-04 -1.000 2.060e-03 28.120 37.888 34.540 31.112 27.658 26.633 25.908 27.041 26.274 26.157 25.911 27.775 27.531 26.369 25.765 25.541 25.210 25.149 25.092 25.049 24.871 
 3  10.110 -0.88  0.28425 17.950  0.208 0.93   0.283 -1.881  3.5647  4.982    1  0.000  0.545     0.00     0.00 -1  -1.9e-18      0.00 7.357e-01 2.623e-01 3.703e-04 9.992e-05 9.062e-04 -1.000 2.060e-03 26.749 35.085 31.861 29.108 26.219 25.339 24.647 25.696 25.017 24.880 24.649 26.294 26.125 25.100 24.513 24.283 24.037 23.979 23.929 23.900 23.762 
 3  10.110 -0.88  0.54703 18.600  0.210 0.76   0.546 -0.950  3.6612  4.722    1  0.000  0.544     0.00     0.00 -1 -8.32e-15      0.00 7.758e-01 2.224e-01 3.295e-04 8.896e-05 8.072e-04 -1.000 1.824e-03 25.468 30.413 28.052 26.849 24.893 24.220 23.537 24.515 23.941 23.783 23.529 24.941 24.827 24.015 23.417 23.289 23.191 23.193 23.174 23.152 23.079 
 3  10.110 -0.88  0.31980 18.700  0.200 0.00   0.318 -1.780  3.5704  4.954    1  0.000  0.545     0.00     0.00 -1 -9.04e-17      0.00 7.402e-01 2.577e-01 3.703e-04 9.992e-05 9.062e-04 -1.000 2.060e-03 27.919 35.991 32.790 30.182 27.376 26.518 25.833 26.866 26.201 26.066 25.836 27.448 27.286 26.283 25.699 25.475 25.244 25.187 25.142 25.117 24.979 
 3  10.110 -0.88  0.27251 19.100  0.201 0.00   0.271 -1.921  3.5624  4.993    1  0.000  0.545     0.00     0.00 -1 -6.63e-18      0.00 7.356e-01 2.624e-01 3.703e-04 9.992e-05 9.062e-04 -1.000 2.060e-03 28.673 37.030 33.803 31.039 28.144 27.262 26.569 27.620 26.939 26.802 26.572 28.219 28.049 27.023 26.435 26.205 25.958 25.900 25.849 25.820 25.683 
 3  10.110 -0.88  0.13980 19.200  0.197 0.73   0.139 -2.569  3.5188  5.178    1  0.000  0.545     0.00     0.00 -1 -2.14e-16      0.00 7.388e-01 2.592e-01 3.703e-04 9.991e-05 9.062e-04 -1.000 2.059e-03 30.046 40.062 36.856 33.278 29.614 28.523 27.797 28.956 28.147 28.054 27.798 29.783 29.459 28.248 27.651 27.446 27.069 27.014 26.955 26.898 26.689 
 3  10.110 -0.88  0.65004 19.450  0.174 0.00   0.650 -0.507  3.7284  4.624    1  0.000  0.543     0.00     0.00 -1 -1.42e-14      0.00 7.975e-01 2.009e-01 3.019e-04 8.160e-05 7.411e-04 -1.000 1.655e-03 25.489 28.022 26.673 26.308 24.941 24.483 23.969 24.700 24.266 24.138 23.956 24.968 24.886 24.319 23.898 23.826 23.780 23.790 23.776 23.754 23.729 
 3  10.110 -0.88  0.14098 19.600  0.239 0.73   0.140 -2.560  3.5195  5.176    1  0.000  0.545     0.00     0.00 -1  -2.2e-16      0.00 7.387e-01 2.592e-01 3.703e-04 9.991e-05 9.062e-04 -1.000 2.060e-03 30.433 40.425 37.209 33.650 30.000 28.911 28.186 29.343 28.536 28.443 28.186 30.167 29.845 28.636 28.040 27.834 27.458 27.403 27.344 27.288 27.080 
 3  10.110 -0.88  0.23438 19.750  0.228 0.00   0.233 -2.055  3.5548  5.032    1  0.000  0.545     0.00     0.00 -1 -5.41e-16      0.00 7.356e-01 2.623e-01 3.703e-04 9.992e-05 9.062e-04 -1.000 2.060e-03 29.658 38.290 35.027 32.127 29.141 28.236 27.536 28.603 27.907 27.770 27.539 29.220 29.042 27.992 27.401 27.167 26.906 26.846 26.791 26.758 26.619 
 3  10.110 -0.88  0.24549 20.300  0.210 0.00   0.244 -2.014  3.5572  5.020    1  0.000  0.545     0.00     0.00 -1 -1.95e-16      0.00 7.356e-01 2.624e-01 3.703e-04 9.992e-05 9.062e-04 -1.000 2.060e-03 30.106 38.653 35.404 32.542 29.585 28.687 27.989 29.051 28.360 28.223 27.992 29.663 29.487 28.445 27.855 27.621 27.365 27.305 27.251 27.219 27.082 
 3  10.110 -0.88  0.26008 20.350  0.204 0.00   0.258 -1.964  3.5600  5.006    1  0.000  0.545     0.00     0.00 -1 -3.14e-17      0.00 7.356e-01 2.624e-01 3.703e-04 9.992e-05 9.062e-04 -1.000 2.060e-03 30.030 38.474 35.236 32.428 29.505 28.616 27.921 28.976 28.291 28.154 27.923 29.581 29.409 28.375 27.786 27.554 27.303 27.244 27.192 27.162 27.024 
 3  10.110 -0.88  0.37136 21.250  0.219 0.93   0.370 -1.631  3.5800  4.909    1  0.000  0.545     0.00     0.00 -1 -1.47e-15      0.00 7.452e-01 2.528e-01 3.703e-04 9.991e-05 9.061e-04 -1.000 2.060e-03 29.434 37.187 33.748 31.552 28.867 28.035 27.358 28.371 27.723 27.602 27.362 28.941 28.782 27.805 27.220 27.022 26.819 26.758 26.746 26.742 26.575 
 3  10.070 -0.84  0.42378 16.100  0.251 0.00   0.423 -1.469  3.5914  4.851    1  0.000  0.545     0.00     0.00 -1 -2.46e-15      0.00 7.449e-01 2.528e-01 4.181e-04 1.128e-04 1.023e-03 -1.000 2.325e-03 24.543 31.884 28.287 26.468 23.958 23.164 22.483 23.486 22.860 22.738 22.486 24.030 23.878 22.940 22.343 22.171 22.008 21.956 21.963 21.978 21.805 
 3  10.070 -0.84  0.32356 17.500  0.182 0.00   0.322 -1.780  3.5683  4.951    1  0.000  0.545     0.00     0.00 -1 -2.69e-16      0.00 7.404e-01 2.573e-01 4.181e-04 1.128e-04 1.023e-03 -1.000 2.325e-03 26.719 34.875 31.656 29.015 26.180 25.314 24.627 25.665 24.995 24.860 24.630 26.255 26.087 25.078 24.493 24.266 24.032 23.975 23.928 23.901 23.763 
 3  10.070 -0.84  0.23779 17.650  0.180 0.00   0.237 -2.053  3.5529  5.028    1  0.000  0.545     0.00     0.00 -1 -2.45e-16      0.00 7.356e-01 2.621e-01 4.181e-04 1.128e-04 1.023e-03 -1.000 2.325e-03 27.551 36.243 32.943 30.048 27.037 26.123 25.423 26.491 25.792 25.658 25.427 27.121 26.934 25.878 25.287 25.052 24.789 24.728 24.674 24.642 24.499 
 3  10.070 -0.84  0.19293 18.850  0.224 0.00   0.192 -2.248  3.5411  5.087    1  0.000  0.545     0.00     0.00 -1 -4.58e-16      0.00 7.363e-01 2.614e-01 4.181e-04 1.128e-04 1.023e-03 -1.000 2.325e-03 29.241 38.344 34.952 31.906 28.744 27.789 27.081 28.172 27.449 27.321 27.086 28.838 28.633 27.538 26.942 26.709 26.424 26.358 26.305 26.271 26.115 
 3  10.070 -0.84  0.31433 19.100  0.232 0.00   0.312 -1.806  3.5668  4.958    1  0.000  0.545     0.00     0.00 -1 -1.35e-16      0.00 7.392e-01 2.585e-01 4.181e-04 1.128e-04 1.023e-03 -1.000 2.325e-03 28.385 36.591 33.366 30.699 27.849 26.978 26.290 27.330 26.658 26.523 26.293 27.924 27.754 26.741 26.156 25.928 25.691 25.633 25.585 25.558 25.420 
 3  10.070 -0.84  0.12875 19.250  0.190 0.97   0.128 -2.681  3.5052  5.200    1  0.000  0.545     0.00     0.00 -1  -1.8e-16      0.00 7.396e-01 2.581e-01 4.181e-04 1.128e-04 1.023e-03 -1.000 2.325e-03 30.013 40.222 37.077 33.334 29.589 28.488 27.760 28.920 28.111 28.018 27.763 29.757 29.433 28.212 27.610 27.394 27.024 26.965 26.908 26.857 26.649 
 3  10.070 -0.84  0.46358 19.550  0.218 0.98   0.462 -1.322  3.6072  4.805    1  0.000  0.545     0.00     0.00 -1 -3.48e-15      0.00 7.449e-01 2.528e-01 4.181e-04 1.128e-04 1.023e-03 -1.000 2.325e-03 26.919 33.850 30.428 28.717 26.337 25.574 24.879 25.891 25.279 25.136 24.878 26.402 26.262 25.356 24.742 24.578 24.435 24.405 24.396 24.403 24.266 
 3  10.070 -0.84  0.24271 19.650  0.187 0.94   0.241 -2.035  3.5540  5.023    1  0.000  0.545     0.00     0.00 -1 -1.94e-16      0.00 7.356e-01 2.621e-01 4.181e-04 1.128e-04 1.023e-03 -1.000 2.325e-03 28.822 37.530 34.226 31.325 28.308 27.392 26.692 27.761 27.061 26.927 26.696 28.392 28.205 27.147 26.556 26.321 26.057 25.995 25.942 25.909 25.766 
 3  10.070 -0.84  0.21890 20.300  0.231 0.76   0.217 -2.135  3.5480  5.053    1  0.000  0.545     0.00     0.00 -1 -3.19e-16      0.00 7.359e-01 2.618e-01 4.181e-04 1.128e-04 1.023e-03 -1.000 2.325e-03 29.941 38.983 35.624 32.597 29.444 28.490 27.783 28.873 28.150 28.022 27.786 29.539 29.333 28.239 27.643 27.411 27.125 27.061 27.007 26.973 26.816 
 3  10.110 -0.84  0.52036 15.000  0.199 0.77   0.520 -1.081  3.6394  4.744    1  0.000  0.545     0.00     0.00 -1 -6.14e-15      0.00 7.592e-01 2.387e-01 3.922e-04 1.059e-04 9.603e-04 -1.000 2.173e-03 22.154 28.055 25.201 23.739 21.580 20.858 20.154 21.167 20.569 20.413 20.149 21.636 21.510 20.645 20.024 19.881 19.763 19.755 19.735 19.714 19.622 
 3  10.110 -0.84  0.22288 15.050  0.206 0.00   0.221 -2.115  3.5491  5.045    1  0.000  0.545     0.00     0.00 -1 -2.33e-16      0.00 7.351e-01 2.626e-01 4.181e-04 1.128e-04 1.023e-03 -1.000 2.325e-03 25.108 33.932 30.601 27.659 24.600 23.672 22.970 24.045 23.338 23.206 22.973 24.686 24.494 23.425 22.832 22.598 22.328 22.265 22.211 22.179 22.032 
 3  10.110 -0.84  0.45314 16.700  0.232 0.00   0.452 -1.357  3.6034  4.815    1  0.000  0.545     0.00     0.00 -1 -3.22e-15      0.00 7.449e-01 2.528e-01 4.181e-04 1.128e-04 1.023e-03 -1.000 2.325e-03 24.862 31.854 28.403 26.676 24.280 23.513 22.819 23.830 23.217 23.076 22.819 24.345 24.204 23.294 22.682 22.517 22.371 22.339 22.332 22.341 22.199 
 3  10.110 -0.84  0.18083 17.200  0.196 0.00   0.179 -2.315  3.5363  5.104    1  0.000  0.545     0.00     0.00 -1 -4.03e-16      0.00 7.360e-01 2.617e-01 4.181e-04 1.128e-04 1.023e-03 -1.000 2.325e-03 27.758 37.021 33.618 30.500 27.270 26.298 25.586 26.686 25.952 25.828 25.590 27.370 27.155 26.043 25.445 25.214 24.918 24.853 24.799 24.764 24.602 
 3  10.110 -0.84  0.82895 17.300  0.201 0.00   0.825  1.535  3.6933  2.544    3  0.000  0.506     0.00     0.00 -1 -2.49e-12      0.00 7.387e-01 2.591e-01 3.768e-04 1.319e-04 9.968e-04 -1.000 2.273e-03 18.231 21.793 20.054 19.238 17.663 17.109 16.493 17.367 16.859 16.704 16.478 17.695 17.607 16.924 16.397 16.317 16.268 16.299 16.276 16.234 16.207 
 3  10.110 -0.84  0.19128 17.500  0.211 0.00   0.190 -2.255  3.5406  5.087    1  0.000  0.545     0.00     0.00 -1 -4.58e-16      0.00 7.356e-01 2.621e-01 4.181e-04 1.128e-04 1.023e-03 -1.000 2.325e-03 27.907 37.027 33.634 30.581 27.412 26.455 25.746 26.838 26.114 25.986 25.751 27.507 27.300 26.203 25.607 25.374 25.088 25.023 24.969 24.935 24.778 
 3  10.110 -0.84  0.17080 17.850  0.193 0.76   0.169 -2.373  3.5321  5.120    1  0.000  0.545     0.00     0.00 -1 -3.56e-16      0.00 7.364e-01 2.612e-01 4.181e-04 1.128e-04 1.023e-03 -1.000 2.325e-03 28.106 37.705 34.332 31.045 27.642 26.621 25.902 27.026 26.263 26.150 25.905 27.764 27.512 26.358 25.757 25.531 25.206 25.142 25.088 25.046 24.866 
 3  10.110 -0.84  0.51394 18.150  0.195 0.00   0.513 -1.109  3.6355  4.751    1  0.000  0.545     0.00     0.00 -1 -5.75e-15      0.00 7.568e-01 2.410e-01 3.960e-04 1.069e-04 9.694e-04 -1.000 2.195e-03 25.692 31.499 28.642 27.207 25.122 24.423 23.706 24.728 24.140 23.967 23.698 25.173 25.055 24.214 23.578 23.444 23.342 23.355 23.320 23.285 23.230 
 3  10.110 -0.84  0.13112 18.300  0.207 0.00   0.131 -2.657  3.5078  5.194    1  0.000  0.545     0.00     0.00 -1 -1.25e-16      0.00 7.388e-01 2.588e-01 4.181e-04 1.128e-04 1.023e-03 -1.000 2.325e-03 29.713 39.823 36.601 32.951 29.279 28.196 27.470 28.622 27.824 27.725 27.473 29.435 29.130 27.923 27.321 27.102 26.742 26.682 26.625 26.577 26.376 
 3  10.110 -0.84  0.19197 18.400  0.214 0.00   0.191 -2.251  3.5409  5.086    1  0.000  0.545     0.00     0.00 -1 -4.62e-16      0.00 7.355e-01 2.621e-01 4.181e-04 1.128e-04 1.023e-03 -1.000 2.325e-03 28.797 37.908 34.516 31.467 28.301 27.346 26.637 27.728 27.005 26.877 26.642 28.396 28.190 27.094 26.498 26.265 25.979 25.914 25.860 25.827 25.670 
 3  10.110 -0.84  0.15835 18.600  0.200 0.00   0.158 -2.445  3.5270  5.141    1  0.000  0.545     0.00     0.00 -1 -3.06e-16      0.00 7.370e-01 2.607e-01 4.181e-04 1.128e-04 1.023e-03 -1.000 2.325e-03 29.482 39.057 35.642 32.373 29.011 28.004 27.286 28.404 27.650 27.532 27.290 29.123 28.887 27.744 27.143 26.914 26.598 26.533 26.478 26.440 26.267 
 3  10.110 -0.84  0.29490 19.450  0.177 0.00   0.293 -1.859  3.5638  4.971    1  0.000  0.545     0.00     0.00 -1 -9.97e-18      0.00 7.361e-01 2.615e-01 4.181e-04 1.128e-04 1.023e-03 -1.000 2.325e-03 28.868 37.180 33.940 31.220 28.336 27.457 26.766 27.813 27.134 26.999 26.769 28.413 28.240 27.218 26.631 26.401 26.159 26.101 26.051 26.023 25.884 
 3  10.110 -0.84  0.25173 19.700  0.229 0.00   0.250 -2.001  3.5557  5.012    1  0.000  0.545     0.00     0.00 -1 -5.94e-17      0.00 7.349e-01 2.628e-01 4.181e-04 1.128e-04 1.023e-03 -1.000 2.325e-03 29.473 38.068 34.791 31.930 28.955 28.050 27.353 28.416 27.722 27.586 27.356 29.036 28.854 27.807 27.217 26.982 26.725 26.664 26.610 26.578 26.439 
 3  10.110 -0.84  0.59794 20.050  0.205 0.00   0.597 -0.744  3.6910  4.674    1  0.000  0.544     0.00     0.00 -1 -1.35e-14      0.00 7.875e-01 2.106e-01 3.541e-04 9.563e-05 8.682e-04 -1.000 1.978e-03 26.681 30.324 28.503 27.712 26.107 25.551 24.941 25.808 25.303 25.150 24.928 26.140 26.048 25.368 24.846 24.755 24.699 24.724 24.702 24.669 24.642 
 3  10.110 -0.84  0.61869 21.050  0.206 0.00   0.618 -0.657  3.7044  4.656    1  0.000  0.544     0.00     0.00 -1 -1.51e-14      0.00 7.905e-01 2.075e-01 3.499e-04 9.454e-05 8.583e-04 -1.000 1.966e-03 27.462 30.679 29.045 28.409 26.892 26.373 25.799 26.615 26.137 25.993 25.786 26.923 26.835 26.197 25.713 25.629 25.578 25.598 25.579 25.550 25.524 
 3  10.070 -0.82  0.10942 16.100  0.231 0.00   0.109 -2.914  3.4777  5.252    1  0.000  0.545     0.00     0.00 -1 -1.06e-16      0.00 7.408e-01 2.567e-01 4.420e-04 1.192e-04 1.082e-03 -1.000 2.458e-03 28.154 38.760 36.405 32.042 27.790 26.570 25.845 27.041 26.165 26.121 25.845 28.083 27.574 26.275 25.688 25.499 25.059 25.011 24.953 24.881 24.624 
 3  10.070 -0.82  0.17357 17.400  0.197 0.00   0.172 -2.363  3.5317  5.116    1  0.000  0.545     0.00     0.00 -1 -3.63e-16      0.00 7.367e-01 2.608e-01 4.420e-04 1.193e-04 1.082e-03 -1.000 2.458e-03 28.079 37.488 34.063 30.893 27.600 26.609 25.896 27.003 26.259 26.139 25.900 27.708 27.479 26.352 25.753 25.522 25.217 25.151 25.097 25.061 24.893 
 3  10.070 -0.82  0.26628 17.650  0.224 0.00   0.264 -1.959  3.5572  4.999    1  0.000  0.545     0.00     0.00 -1 -5.13e-17      0.00 7.352e-01 2.623e-01 4.420e-04 1.193e-04 1.082e-03 -1.000 2.458e-03 27.316 35.860 32.579 29.754 26.796 25.894 25.199 26.258 25.567 25.432 25.202 26.877 26.694 25.652 25.063 24.828 24.574 24.514 24.461 24.430 24.290 
 3  10.070 -0.82  0.18982 17.700  0.240 0.89   0.189 -2.270  3.5384  5.090    1  0.000  0.545     0.00     0.00 -1 -4.42e-16      0.00 7.360e-01 2.615e-01 4.420e-04 1.193e-04 1.082e-03 -1.000 2.458e-03 27.536 36.837 33.421 30.301 27.051 26.071 25.360 26.462 25.724 25.602 25.364 27.156 26.933 25.816 25.218 24.986 24.687 24.621 24.568 24.533 24.368 
 3  10.070 -0.82  0.25599 18.400  0.173 0.96   0.254 -1.993  3.5552  5.009    1  0.000  0.545     0.00     0.00 -1  -7.9e-17      0.00 7.352e-01 2.623e-01 4.420e-04 1.193e-04 1.082e-03 -1.000 2.458e-03 27.445 36.088 32.789 29.923 26.929 26.018 25.320 26.385 25.688 25.554 25.323 27.012 26.825 25.774 25.184 24.948 24.689 24.627 24.574 24.542 24.400 
 3  10.070 -0.82  0.53647 19.700  0.185 0.00   0.535 -1.024  3.6473  4.732    1  0.000  0.545     0.00     0.00 -1 -6.99e-15      0.00 7.653e-01 2.325e-01 4.051e-04 1.094e-04 9.921e-04 -1.000 2.267e-03 27.030 32.390 29.743 28.431 26.461 25.789 25.079 26.088 25.510 25.334 25.068 26.507 26.396 25.583 24.956 24.834 24.750 24.773 24.739 24.701 24.660 
 3  10.070 -0.82  0.44138 20.450  0.199 0.91   0.440 -1.409  3.5969  4.830    1  0.000  0.545     0.00     0.00 -1 -2.84e-15      0.00 7.445e-01 2.530e-01 4.420e-04 1.192e-04 1.082e-03 -1.000 2.458e-03 28.142 35.492 31.885 30.067 27.558 26.763 26.081 27.085 26.459 26.337 26.084 27.631 27.477 26.539 25.941 25.770 25.607 25.557 25.563 25.578 25.405 
 3  10.070 -0.82  0.29659 20.550  0.212 0.00   0.295 -1.861  3.5627  4.971    1  0.000  0.545     0.00     0.00 -1 -4.32e-17      0.00 7.365e-01 2.610e-01 4.420e-04 1.193e-04 1.082e-03 -1.000 2.458e-03 29.972 38.323 35.069 32.340 29.443 28.558 27.867 28.916 28.235 28.100 27.870 29.521 29.345 28.319 27.732 27.501 27.258 27.199 27.149 27.120 26.981 
 3  10.110 -0.82  0.12135 13.100  0.202 0.00   0.121 -2.758  3.4961  5.215    1  0.000  0.545     0.00     0.00 -1 -1.34e-16      0.00 7.393e-01 2.582e-01 4.420e-04 1.192e-04 1.082e-03 -1.000 2.458e-03 24.765 35.112 32.122 28.237 24.358 23.223 22.496 23.666 22.839 22.759 22.499 24.557 24.186 22.942 22.343 22.131 21.744 21.687 21.631 21.575 21.353 
 3  10.110 -0.82  0.24477 14.400  0.200 0.93   0.243 -2.029  3.5531  5.018    1  0.000  0.545     0.00     0.00 -1 -6.68e-17      0.00 7.345e-01 2.630e-01 4.420e-04 1.193e-04 1.082e-03 -1.000 2.458e-03 23.579 32.327 29.003 26.101 23.068 22.146 21.446 22.516 21.813 21.681 21.449 23.154 22.962 21.900 21.309 21.073 20.808 20.745 20.692 20.660 20.514 
 3  10.110 -0.82  0.14899 15.000  0.174 0.96   0.148 -2.515  3.5199  5.156    1  0.000  0.545     0.00     0.00 -1 -1.95e-16      0.00 7.372e-01 2.603e-01 4.420e-04 1.192e-04 1.082e-03 -1.000 2.458e-03 25.353 35.178 31.801 28.396 24.900 23.858 23.137 24.269 23.496 23.387 23.141 25.032 24.765 23.592 22.990 22.763 22.429 22.365 22.310 22.269 22.082 
 3  10.110 -0.82  0.10403 16.700  0.182 0.00   0.104 -2.988  3.4687  5.269    1  0.000  0.545     0.00     0.00 -1 -7.51e-17      0.00 7.409e-01 2.566e-01 4.420e-04 1.192e-04 1.082e-03 -1.000 2.458e-03 28.940 39.634 37.667 33.049 28.600 27.335 26.613 27.822 26.920 26.896 26.612 28.953 28.357 27.032 26.456 26.282 25.811 25.768 25.709 25.628 25.351 
 3  10.110 -0.82  0.38999 17.100  0.199 0.00   0.389 -1.582  3.5810  4.886    1  0.000  0.545     0.00     0.00 -1  -1.9e-15      0.00 7.444e-01 2.531e-01 4.420e-04 1.192e-04 1.082e-03 -1.000 2.458e-03 25.825 33.495 29.916 27.883 25.249 24.425 23.750 24.756 24.113 24.000 23.755 25.326 25.163 24.196 23.609 23.424 23.238 23.176 23.178 23.183 23.003 
 3  10.110 -0.82  0.20529 17.400  0.230 0.00   0.204 -2.196  3.5431  5.067    1  0.000  0.545     0.00     0.00 -1    -3e-16      0.00 7.350e-01 2.625e-01 4.420e-04 1.193e-04 1.082e-03 -1.000 2.458e-03 27.661 36.690 33.299 30.297 27.162 26.213 25.507 26.592 25.874 25.745 25.511 27.256 27.050 25.962 25.368 25.134 24.853 24.788 24.734 24.702 24.547 
 3  10.110 -0.82  0.12327 17.500  0.215 0.81   0.123 -2.739  3.4981  5.211    1  0.000  0.545     0.00     0.00 -1 -1.28e-16      0.00 7.391e-01 2.584e-01 4.420e-04 1.192e-04 1.082e-03 -1.000 2.458e-03 28.681 39.120 36.289 32.327 28.298 27.115 26.391 27.575 26.718 26.662 26.392 28.551 28.100 26.825 26.236 26.041 25.619 25.568 25.510 25.443 25.198 
 3  10.110 -0.82  0.33414 19.200  0.200 0.00   0.333 -1.752  3.5688  4.940    1  0.000  0.545     0.00     0.00 -1 -3.78e-16      0.00 7.411e-01 2.564e-01 4.420e-04 1.192e-04 1.082e-03 -1.000 2.458e-03 28.350 36.493 33.267 30.641 27.810 26.944 26.258 27.294 26.625 26.491 26.261 27.885 27.716 26.708 26.124 25.897 25.664 25.607 25.560 25.534 25.395 
 3  10.110 -0.82  0.61036 19.650  0.192 0.00   0.609 -0.699  3.6973  4.663    1  0.000  0.544     0.00     0.00 -1  -1.5e-14      0.00 7.885e-01 2.094e-01 3.724e-04 1.006e-04 9.133e-04 -1.000 2.088e-03 26.167 29.615 27.878 27.156 25.593 25.055 24.462 25.305 24.812 24.663 24.449 25.625 25.535 24.875 24.371 24.283 24.230 24.254 24.233 24.202 24.176 
 3  10.110 -0.82  0.19768 19.800  0.202 0.00   0.197 -2.230  3.5411  5.077    1  0.000  0.545     0.00     0.00 -1 -3.93e-16      0.00 7.351e-01 2.624e-01 4.420e-04 1.193e-04 1.082e-03 -1.000 2.458e-03 30.144 39.241 35.839 32.810 29.648 28.692 27.985 29.074 28.351 28.224 27.989 29.744 29.535 28.440 27.845 27.611 27.327 27.261 27.207 27.175 27.017 
 3  10.110 -0.82  0.35043 20.050  0.216 0.00   0.349 -1.704  3.5721  4.925    1  0.000  0.545     0.00     0.00 -1  -6.5e-16      0.00 7.423e-01 2.553e-01 4.420e-04 1.192e-04 1.082e-03 -1.000 2.458e-03 29.079 37.100 33.813 31.316 28.531 27.676 26.993 28.021 27.359 27.229 26.997 28.606 28.439 27.442 26.858 26.640 26.417 26.359 26.322 26.302 26.156 
 3  10.070 -0.80  0.14885 13.650  0.190 0.00   0.148 -2.522  3.5181  5.155    1  0.000  0.545     0.00     0.00 -1 -2.54e-16      0.00 7.376e-01 2.599e-01 4.659e-04 1.257e-04 1.140e-03 -1.000 2.591e-03 24.725 34.546 31.154 27.770 24.273 23.229 22.509 23.640 22.866 22.759 22.513 24.408 24.136 22.962 22.362 22.133 21.800 21.735 21.681 21.640 21.452 
 3  10.070 -0.80  0.29167 13.750  0.205 0.00   0.290 -1.879  3.5606  4.974    1  0.000  0.545     0.00     0.00 -1 -3.88e-17      0.00 7.354e-01 2.620e-01 4.659e-04 1.257e-04 1.140e-03 -1.000 2.591e-03 23.217 31.641 28.369 25.613 22.691 21.799 21.107 22.159 21.475 21.340 21.110 22.772 22.591 21.559 20.972 20.739 20.492 20.433 20.382 20.353 20.213 
 3  10.070 -0.80  0.83138 16.000  0.185 0.00   0.829  0.375  3.7857  4.077    1  0.000  0.532     0.00     0.00 -1 -3.33e-14      0.00 8.323e-01 1.659e-01 3.244e-04 8.910e-05 8.129e-04 -1.000 1.864e-03 19.833 21.354 20.448 20.435 19.400 19.061 18.667 19.232 18.887 18.788 18.655 19.418 19.351 18.925 18.623 18.579 18.555 18.548 18.543 18.532 18.506 
 3  10.070 -0.80  0.34422 16.700  0.195 0.82   0.343 -1.728  3.5694  4.931    1  0.000  0.545     0.00     0.00 -1 -7.52e-16      0.00 7.418e-01 2.557e-01 4.659e-04 1.257e-04 1.140e-03 -1.000 2.591e-03 25.238 33.491 30.243 27.574 24.704 23.827 23.138 24.181 23.505 23.371 23.142 24.783 24.607 23.589 23.004 22.774 22.535 22.477 22.428 22.401 22.262 
 3  10.070 -0.80  0.33790 17.650  0.194 0.72   0.337 -1.747  3.5681  4.937    1  0.000  0.545     0.00     0.00 -1 -6.52e-16      0.00 7.414e-01 2.560e-01 4.659e-04 1.257e-04 1.140e-03 -1.000 2.591e-03 26.341 34.669 31.409 28.710 25.811 24.924 24.234 25.282 24.600 24.467 24.237 25.891 25.712 24.685 24.098 23.868 23.624 23.565 23.515 23.487 23.346 
 3  10.070 -0.80  0.34748 17.950  0.217 0.00   0.346 -1.719  3.5701  4.928    1  0.000  0.545     0.00     0.00 -1 -8.09e-16      0.00 7.419e-01 2.555e-01 4.659e-04 1.257e-04 1.140e-03 -1.000 2.591e-03 27.017 35.120 31.889 29.294 26.475 25.612 24.927 25.961 25.294 25.160 24.931 26.551 26.381 25.376 24.793 24.567 24.337 24.281 24.235 24.209 24.070 
 3  10.070 -0.80  0.21389 18.250  0.190 0.00   0.212 -2.166  3.5439  5.057    1  0.000  0.545     0.00     0.00 -1 -2.38e-16      0.00 7.353e-01 2.621e-01 4.659e-04 1.257e-04 1.140e-03 -1.000 2.591e-03 28.434 37.429 34.035 31.059 27.934 26.987 26.283 27.365 26.648 26.521 26.287 28.029 27.822 26.737 26.143 25.908 25.630 25.564 25.512 25.480 25.325 
